customer_id,first_name,last_name,signup_date,region,segment
4798,Carolina,Torres,8/5/2023,Latin America,Free
4799,Hannah,Svensson,3/21/2025,Europe,Free
4800,Mateo,Ortiz,11/19/2023,Latin America,Premium
4801,Sofia,Mitchell,9/16/2024,North America,Premium
4802,Vivek,Yamamoto,3/20/2024,Asia,Free
4803,Ava,Evans,4/16/2024,North America,Free
4804,Maria,Mendoza,12/31/2025,Latin America,Premium
4805,Huda,Omar,5/31/2025,Middle East,Premium
4806,Emilie,Hansen,9/28/2024,Europe,Premium
4807,Theo,Lindberg,6/7/2025,Europe,Premium
4808,Javier,Flores,7/8/2025,Latin America,Free
4809,Freya,Karlsson,5/2/2025,Europe,Free
4810,Akosua,Okafor,12/6/2024,Africa,Premium
4811,Lina,Karlsson,9/29/2023,Europe,Free
4812,Jacob,Johnson,8/3/2024,North America,Free
4813,Leo,Petersen,9/16/2024,Europe,Premium
4814,Ji-Hoon,Sharma,4/16/2025,Asia,Premium
4815,Mia,Smith,3/10/2024,North America,Premium
4816,,Sanchez,1/27/2025,Latin America,Premium
4817,Elijah,Taylor,9/3/2023,North America,Free
4818,Emma,Brown,3/18/2024,North America,Free
4819,Taro,Kumar,8/11/2023,Asia,Free
4820,Leila,Mohammed,12/15/2024,Middle East,Free
4821,Finn,Conti,3/16/2025,Europe,Premium
4822,Maja,Fredriksson,12/18/2024,Europe,Premium
4823,Lucas,Karlsson,11/21/2024,Europe,Free
4824,Noah,Evans,3/24/2025,North America,Premium
4825,Amalie,Müller,10/20/2024,Europe,Premium
4826,Lina,Schmidt,2/16/2024,Europe,Free
4827,Adam,Karlsson,9/9/2023,Europe,Free
4828,Lucas,Lopez,3/31/2024,Latin America,Premium
4829,Emma,King,4/7/2024,North America,Free
4830,Daniel,Ramirez,7/30/2023,North America,Free
4831,Wei,Patel,9/24/2023,Asia,Free
4832,Hiroshi,Nair,4/10/2025,Asia,Premium
4833,Paula,Aguilar,5/25/2025,Latin America,Premium
4834,Adam,Karlsson,9/19/2024,Europe,Free
4835,Haruto,,5/14/2025,Asia,Free
4836,Rajesh,Zhang,12/2/2024,Asia,Premium
4837,,Evans,8/6/2024,North America,Free
4838,Emma,Herrera,3/31/2024,Latin America,Free
4839,Elena,Holm,10/23/2024,Europe,Free
4840,Zoe,,3/30/2025,North America,Premium
4841,Pooja,Zhang,7/4/2024,Asia,Premium
4842,Emilie,Lindberg,7/24/2024,Europe,Premium
4843,Hana,Malhotra,3/25/2025,Asia,Premium
4844,Aoi,Khan,1/8/2025,Asia,Premium
4845,Niklas,Johansson,2/21/2024,Europe,Free
4846,,Brown,7/19/2023,North America,Premium
4847,Gabriela,Cruz,7/14/2025,Latin America,Free
4848,Camila,Rivera,9/8/2023,Latin America,Premium
4849,Samuel,Gonzalez,6/17/2025,North America,Premium
4850,Tunde,Uche,6/23/2025,Africa,Premium
4851,Mila,Andersson,7/4/2025,Europe,Premium
4852,Noor,Saleh,10/27/2023,Middle East,Premium
4853,Victoria,Aguilar,9/28/2024,Latin America,Free
4854,Adam,Becker,9/29/2023,Europe,Free
4855,Kavya,Sharma,5/9/2024,Asia,Free
4856,Haruto,Suzuki,5/10/2024,Asia,Free
4857,Vivek,Malhotra,11/21/2024,Asia,Free
4858,Fatima,Khalifa,12/28/2023,Middle East,Free
4859,Emma,Taylor,7/15/2025,North America,Free
4860,Ji-Hoon,Wong,4/1/2025,Asia,Free
4861,Hye-Jin,Malhotra,12/18/2023,Asia,Premium
4862,Aditya,Kobayashi,3/8/2024,Asia,Premium
4863,Omar,Yassin,1/22/2024,Middle East,Premium
4864,Lars,Müller,2/25/2025,Europe,Free
4865,Elijah,Lopez,9/6/2024,North America,Free
4866,Elena,Hansen,11/26/2024,Europe,Free
4867,Gabriel,Nelson,5/9/2024,North America,Premium
4868,Evelyn,Mitchell,3/14/2024,North America,Premium
4869,Soo-Jin,Sharma,9/19/2024,Asia,Free
4870,Clara,Larsson,12/7/2023,Europe,Free
4871,Hugo,Ek,11/4/2024,Europe,Free
4872,Jens,Nielsen,11/6/2024,Europe,Free
4873,Divya,Mehta,11/11/2023,Asia,Free
4874,Clara,Ek,5/16/2024,Europe,Free
4875,Aditya,Yoshida,4/8/2024,Asia,Free
4876,Noah,Andersson,11/11/2023,Europe,Free
4877,Elena,Romano,7/9/2024,Europe,Free
4878,William,Jackson,12/31/2025,North America,Premium
4879,Viktor,Gustafsson,7/2/2025,Europe,Free
4880,Gabriel,Lopez,5/16/2025,Latin America,Premium
4881,Sakura,Tanaka,2/26/2025,Asia,Free
4882,Wei,Sharma,12/1/2023,Asia,Premium
4883,Leila,Ghanem,,Middle East,Free
4884,Elijah,Sanchez,7/31/2023,North America,Premium
4885,Elijah,Brown,9/1/2024,North America,Premium
4886,Isabella,Collins,3/23/2024,North America,Free
4887,Hugo,Mattsson,7/31/2023,Europe,Free
4888,Lucas,Ek,7/25/2023,Europe,Free
4889,Wei,Chen,7/1/2025,Asia,Premium
4890,Chen,Kumar,12/31/2025,Asia,Free
4891,Eduardo,Torres,1/3/2024,Latin America,Free
4892,Aria,Wilson,7/7/2024,North America,Free
4893,William,Adams,12/1/2023,North America,Premium
4894,Reem,Hadi,2/23/2024,Middle East,Premium
4895,Felix,Lindgren,11/27/2024,Europe,Free
4896,Ethan,Perez,7/19/2024,North America,Free
4897,Finn,Nielsen,8/29/2024,Europe,Free
4898,Mei,Verma,6/9/2024,Eu,Premium
4899,Madison,Davis,6/8/2025,North America,Premium
4900,Chen,Wang,1/24/2024,Asia,Premium
4901,Daniel,Parker,10/7/2023,North America,Premium
4902,Laura,Mattsson,5/20/2024,Europe,Free
4903,Rafael,Flores,2/1/2025,Latin America,Premium
4904,Adama,Kamara,8/7/2023,Africa,Premium
4905,Charlotte,Jackson,2/17/2024,North America,Premium
4906,Rina,Singh,6/19/2024,Asia,Premium
4907,Felix,Petersen,,Europe,Premium
4908,Aaliyah,White,12/20/2023,North America,Free
4909,Alexander,Schmidt,12/2/2023,Europe,Premium
4910,Hugo,Andersson,6/27/2025,Europe,Premium
4911,Chen,Choi,1/12/2025,Asia,Premium
4912,Mahmoud,Mahmoud,6/22/2024,Middle East,Free
4913,Isabella,Lopez,6/23/2025,Latin America,Premium
4914,,,12/1/2023,North America,Free
4915,Sofia,Evans,5/15/2025,North America,Premium
4916,Victor,Nilsson,12/6/2023,Europe,Free
4917,Sofia,White,4/15/2024,North America,Free
4918,,,3/2/2024,Africa,Free
4919,Chloe,Carter,7/8/2024,North America,Free
4920,Sophia,,7/31/2024,North America,Free
4921,Hiroshi,Das,10/31/2023,Asia,Premium
4922,Hannah,Nilsson,6/14/2024,Europe,Premium
4923,Isabella,Jackson,10/3/2023,North America,Premium
4924,James,Lewis,7/16/2025,North America,Premium
4925,Jens,Lindgren,4/15/2025,Europe,Free
4926,Adebayo,Adeleke,2/23/2025,Africa,Premium
4927,Andres,Vega,1/13/2025,Latin America,Premium
4928,Divya,Khan,10/29/2024,Asia,Free
4929,Chloe,Young,4/26/2025,North America,Premium
4930,Emma,Thomas,1/31/2024,North America,Premium
4931,Julia,Hoffmann,4/20/2025,Europe,Premium
4932,Adam,Gustafsson,2/22/2025,Europe,Free
4933,Liam,Nelson,12/28/2024,North America,Premium
4934,Mila,Wagner,1/8/2024,Europe,Premium
4935,Harper,Mitchell,9/12/2023,North America,Free
4936,Samuel,Martinez,7/2/2025,North America,Free
4937,Juan,Hernandez,12/1/2023,North America,Premium
4938,,Igwe,10/1/2023,Africa,Free
4939,Juan,Smith,1/18/2024,North America,Free
4940,Mina,Lee,9/30/2023,Asia,Free
4941,Carlos,Moore,12/18/2023,North America,Premium
4942,Aditya,Sharma,11/14/2024,Asia,Free
4943,Kavya,Lim,7/23/2024,Asia,Premium
4944,Henry,Baker,12/21/2023,North America,Free
4945,Ana,Lopez,9/4/2024,Latin America,Free
4946,Noah,Hoffmann,11/12/2024,Europe,Free
4947,Rafael,Pena,5/27/2025,Latin America,Free
4948,Hiroshi,Das,12/21/2023,Asia,Free
4949,,,8/29/2023,Latin America,Free
4950,Lina,Hoffmann,9/4/2024,Europe,Free
4951,Jacob,Smith,6/22/2024,North America,Premium
4952,Rajesh,Nair,6/11/2024,Asia,Premium
4953,Chen,Yamamoto,1/6/2024,Asia,Free
4954,Sofia,Collins,11/8/2024,North America,Free
4955,Sakura,Jeong,12/14/2023,Asia,Free
4956,Carlos,Evans,9/10/2024,North America,Premium
4957,Henry,Moore,5/17/2024,North America,Free
4958,,,8/1/2023,North America,Free
4959,Soo-Jin,Zhang,5/3/2025,Asia,Free
4960,Angel,Castillo,8/9/2024,Latin America,Free
4961,Divya,Lee,9/6/2024,Asia,Free
4962,Uche,Chukwu,10/28/2024,Africa,Free
4963,Zoe,Brown,3/19/2025,North America,Free
4964,Mohammed,Malik,9/22/2024,Middle East,Free
4965,Gabriela,Flores,3/9/2025,Latin America,Free
4966,Lina,Romano,1/23/2025,Europe,Free
4967,Carlos,Rodriguez,1/2/2024,North America,Free
4968,Daniel,Dominguez,6/14/2024,Latin America,Free
4969,Sophie,Hansen,8/29/2023,Europe,Free
4970,Matteo,Bianchi,3/12/2025,Europe,Free
4971,Vivek,Kobayashi,2/25/2025,Asia,Free
4972,Asma,Youssef,2/3/2024,Middle East,Premium
4973,Vikram,Nakamura,1/1/2025,Asia,Free
4974,Asma,Hussein,6/29/2024,Middle East,Free
4975,Anna,Nilsson,11/16/2024,Europe,Free
4976,Juan,Wilson,2/6/2025,North America,Premium
4977,David,Rodriguez,4/11/2025,North America,Free
4978,Felix,Larsson,2/21/2025,Europe,Free
4979,Maria,Moore,11/27/2023,North America,Free
4980,Yuna,Zhang,7/27/2024,Asia,Free
4981,Sanjay,Shah,5/7/2025,Asia,Free
4982,Vivek,Nair,5/21/2024,Asia,Premium
4983,,Rivera,12/23/2023,Latin America,Free
4984,Mariama,Bello,6/28/2025,Africa,Free
4985,,Romano,11/16/2023,Europe,Free
4986,Rami,Omar,10/4/2023,Middle East,Premium
4987,Elsa,Persson,4/30/2024,Europe,Premium
4988,Carlos,Carter,9/12/2024,North America,Premium
4989,Emma,Russo,9/25/2023,Europe,Free
4990,Laura,Medina,3/28/2025,Latin America,Free
4991,Mei,Li,4/28/2024,Asia,Premium
4992,Lars,Weber,5/12/2024,Europe,Free
4993,Jae-Hyun,Choi,9/12/2023,Asia,Premium
4994,Aaliyah,Wilson,12/31/2025,North America,Free
4995,Leo,Russo,8/16/2024,Europe,Premium
4996,Daniel,Mitchell,3/6/2024,North America,Free
4997,Pooja,Khan,9/7/2023,Asia,Free
4998,Adwoa,Adewale,10/6/2023,Africa,Free
4999,Harper,Hernandez,4/11/2024,North America,Free
5000,Hye-Jin,Saito,6/6/2024,Asia,Free
5001,Isabella,Smith,10/8/2024,North America,Free
5002,Li,Jeong,8/6/2023,Asia,Free
5003,Yuki,Kobayashi,,Asia,Premium
5004,Noah,Lewis,7/8/2025,North America,Premium
5005,Chloe,Green,7/10/2025,North America,Premium
5006,Lily,Green,5/25/2024,North America,Premium
5007,Sebastian,Rivera,5/17/2024,Latin America,Premium
5008,Maja,Gustafsson,4/17/2025,Europe,Free
5009,Amelia,Wilson,1/8/2024,North America,Premium
5010,Sofia,Nelson,11/10/2024,North America,Free
5011,James,Carter,6/23/2025,North America,Free
5012,Finn,Romano,10/24/2023,Europe,Premium
5013,Andres,Silva,7/13/2025,Latin America,Free
5014,Yuki,Patel,6/11/2025,Asia,Premium
5015,Faisal,Yassin,,Eu,Premium
5016,Li,Khan,8/20/2024,Asia,Free
5017,Lucia,Gomez,3/5/2025,Latin America,Free
5018,Akosua,Okafor,6/29/2024,Africa,Premium
5019,Jayden,Davis,1/28/2025,North America,Premium
5020,Rahul,Wang,7/10/2024,Asia,Free
5021,Elijah,Jackson,9/24/2023,North America,Free
5022,Takeshi,Bhatia,4/1/2025,Asia,Premium
5023,Camila,Parker,2/17/2024,North America,Premium
5024,Malik,Ramirez,2/13/2025,North America,Free
5025,Sophie,Russo,4/27/2024,Europe,Premium
5026,Adam,Nilsson,5/7/2025,Europe,Free
5027,Felix,Olsen,8/22/2023,Europe,Free
5028,Emilie,Olsen,11/11/2024,Europe,Free
5029,Jens,Holm,5/3/2024,Europe,Free
5030,Alexander,Müller,12/31/2025,Europe,Free
5031,Javier,Ramirez,3/18/2024,Latin America,Free
5032,Viktor,Mattsson,1/14/2025,Europe,Premium
5033,Amalie,Nielsen,5/31/2024,Europe,Free
5034,Mina,Liu,10/3/2024,Asia,Premium
5035,,Castro,11/1/2023,Latin America,Free
5036,Natalia,Ramos,9/11/2024,Latin America,Free
5037,Maja,Fredriksson,8/30/2024,Europe,Premium
5038,Sanjay,Lee,7/11/2024,Asia,Free
5039,Malik,Young,10/11/2023,North America,Premium
5040,Jose,Herrera,5/6/2025,Latin America,Free
5041,Zoe,Harris,10/12/2024,North America,Free
5042,Mei,Chen,12/26/2023,Asia,Premium
5043,Jaden,Jackson,8/29/2024,North America,Premium
5044,Sofia,Nelson,9/1/2024,North America,Free
5045,Ida,Johansson,12/15/2024,Europe,Free
5046,Theo,Eriksson,2/1/2025,Europe,Premium
5047,Tariq,Farah,4/18/2025,Middle East,Free
5048,Daniel,Morales,8/6/2024,North America,Premium
5049,Lily,King,8/30/2023,North America,Free
5050,Vikram,Liu,7/3/2024,Asia,Premium
5051,Awa,Mensah,5/10/2024,Africa,Free
5052,Ethan,Perez,4/25/2024,North America,Premium
5053,Aditya,Lee,10/14/2023,Asia,Free
5054,Mila,,7/9/2024,Europe,Premium
5055,Isabella,Rodriguez,10/12/2024,Latin America,Free
5056,Leo,Berg,4/29/2025,Europe,Free
5057,Freya,Larsson,9/24/2023,Europe,Free
5058,Gabriela,Diaz,12/17/2023,Latin America,Free
5059,Santiago,Morales,5/15/2025,Latin America,Free
5060,Emilie,Holm,11/13/2024,Europe,Free
5061,Daniel,Clark,3/17/2025,North America,Free
5062,Lars,Karlsson,3/22/2025,Europe,Premium
5063,Emeka,Sanneh,11/18/2024,Africa,Premium
5064,Alejandro,Vargas,11/11/2023,Eu,Free
5065,Rafael,Vargas,5/7/2025,Latin America,Premium
5066,Simon,Bianchi,10/24/2024,Europe,Free
5067,Ella,Jensen,3/27/2025,Europe,Free
5068,Ibrahim,Nasser,2/28/2025,Middle East,Premium
5069,Rina,Chen,9/24/2023,Asia,Premium
5070,Malik,Davis,4/21/2024,North America,Premium
5071,Thomas,Nilsson,6/22/2025,Europe,Free
5072,Madison,Adams,3/18/2024,North America,Free
5073,Daniel,Parker,7/24/2023,North America,Premium
5074,Ami,Wong,9/2/2023,Asia,Free
5075,Hye-Jin,Tanaka,5/26/2024,Asia,Free
5076,Maja,Meyer,6/30/2024,Europe,Premium
5077,Lucas,Clark,3/13/2024,North America,Premium
5078,Femi,Ogunleye,6/23/2025,Africa,Free
5079,Evelyn,Parker,1/2/2025,North America,Free
5080,Zahra,Ghanem,12/5/2023,Middle East,Free
5081,Felix,,10/9/2024,Europe,Premium
5082,Hannah,Koch,6/22/2024,Europe,Premium
5083,Anita,Li,4/12/2025,Asia,Free
5084,Henry,Baker,10/23/2023,North America,Premium
5085,Reem,Ibrahim,2/15/2025,Middle East,Free
5086,Zoe,Baker,5/15/2025,North America,Free
5087,Paula,Ramos,6/1/2024,Latin America,Free
5088,Adebayo,Traore,3/23/2024,Africa,Premium
5089,Michael,Rodriguez,6/26/2024,North America,Premium
5090,Madison,Taylor,2/20/2025,North America,Premium
5091,Emilie,Gustafsson,1/12/2025,Europe,Free
5092,Aaliyah,Moore,5/25/2024,North America,Premium
5093,Rahul,Kobayashi,10/6/2024,Asia,Premium
5094,,Fredriksson,11/13/2023,Europe,Premium
5095,Mei,Reddy,7/12/2025,Asia,Free
5096,Arjun,Liu,10/16/2023,Asia,Premium
5097,Juliana,Rodriguez,9/30/2024,Latin America,Premium
5098,Lucas,Hall,11/15/2023,North America,Premium
5099,Elsa,Russo,11/1/2023,Europe,Free
5100,Ida,Meyer,10/4/2024,Europe,Free
5101,Kwame,Bah,8/17/2023,Africa,Free
5102,Haruto,Patel,,Asia,Free
5103,Michael,Walker,7/3/2024,North America,Premium
5104,Akira,Ma,11/4/2023,Asia,Premium
5105,Hiroshi,Kim,8/8/2024,Asia,Premium
5106,Harper,Collins,5/21/2024,North America,Premium
5107,Juan,,12/30/2024,Latin America,Free
5108,Rohan,Nakamura,3/31/2025,Asia,Free
5109,Madison,Young,8/20/2023,North America,Premium
5110,Carlos,Diaz,1/16/2024,Latin America,Free
5111,Hawa,Uche,2/11/2025,Africa,Premium
5112,Jens,Svensson,4/24/2024,Europe,Free
5113,,Rossi,5/1/2024,Europe,Premium
5114,Elijah,Lopez,,North America,Premium
5115,Mina,Malhotra,10/10/2024,Asia,Free
5116,Laura,Fredriksson,8/7/2024,Europe,Premium
5117,James,Brown,12/25/2024,North America,Free
5118,Leo,Berg,12/24/2024,Europe,Free
5119,Malik,Baker,2/13/2024,North America,Premium
5120,Kavya,Das,7/14/2024,Asia,Premium
5121,Sebastian,Martinez,3/14/2025,North America,Premium
5122,Neha,Reddy,10/1/2023,Asia,Premium
5123,Arjun,Yamamoto,,Asia,Premium
5124,Jacob,Perez,7/2/2025,North America,Free
5125,Isabella,Collins,1/22/2025,North America,Premium
5126,Isabella,Sanchez,11/4/2023,North America,Free
5127,,,7/6/2025,Africa,Free
5128,Juan,Collins,5/17/2024,North America,Free
5129,,Gonzalez,6/28/2025,North America,Free
5130,Elena,Bianchi,2/28/2024,Europe,Free
5131,Mia,Harris,4/30/2024,Middle East,Free
5132,Anita,Gupta,2/6/2024,Asia,Free
5133,Shreya,Chen,4/6/2025,Asia,Premium
5134,Finn,Olsen,12/20/2023,Latin America,Free
5135,Isabelle,Lund,8/1/2024,Europe,Free
5136,Sakura,Kapoor,6/28/2024,Asia,Premium
5137,Sofia,Sanchez,3/25/2024,North America,Premium
5138,Lily,Baker,5/5/2025,North America,Premium
5139,Pooja,Saito,8/13/2024,Asia,Free
5140,Hye-Jin,Das,11/7/2023,Asia,Premium
5141,Harper,Gonzalez,9/17/2023,North America,Free
5142,Aaliyah,Wilson,4/30/2024,North America,Free
5143,Sophie,Eriksson,6/24/2024,Europe,Premium
5144,William,Scott,9/9/2023,North America,Free
5145,Divya,Yoshida,6/28/2025,Asia,Free
5146,David,Smith,10/17/2024,North America,Free
5147,Amalie,Romano,2/24/2024,Europe,Free
5148,Rohan,,6/2/2024,Asia,Premium
5149,Miguel,Garcia,4/30/2024,Latin America,Free
5150,Arjun,Nakamura,2/1/2025,Asia,Premium
5151,Evelyn,Baker,5/26/2024,North America,Free
5152,Lily,Moore,9/24/2023,North America,Free
5153,Haruto,Malhotra,11/14/2023,Asia,Free
5154,Freya,Olsen,1/15/2024,Europe,Premium
5155,Aarti,Nakamura,10/15/2024,Asia,Premium
5156,Sophie,Nilsson,5/8/2025,Europe,Free
5157,Hana,Zhang,9/16/2023,Asia,Free
5158,Ethan,Green,3/30/2025,North America,Free
5159,Victoria,Perez,11/16/2023,Latin America,Free
5160,Finn,Hansen,10/15/2024,Europe,Free
5161,Pooja,Kim,6/24/2025,Asia,Premium
5162,Layla,Zaid,9/14/2024,Middle East,Free
5163,Aditya,Mehta,5/24/2025,Asia,Premium
5164,Akira,Yoshida,5/4/2025,Asia,Free
5165,Femi,Diop,2/2/2024,Africa,Premium
5166,Ji-Hoon,Saito,2/24/2025,Asia,Free
5167,Matteo,Johansson,11/1/2023,Europe,Free
5168,Kavya,Kumar,4/18/2024,Asia,Free
5169,,Ramirez,9/29/2023,North America,Premium
5170,Theo,Lund,4/14/2025,Europe,Free
5171,Carlos,Walker,2/22/2025,North America,Free
5172,Lucas,,7/6/2024,Europe,Free
5173,Jens,Petersen,6/1/2025,Europe,Free
5174,Omar,Khalil,6/9/2025,Middle East,Free
5175,Juan,Allen,3/23/2024,North America,Premium
5176,Emil,Larsson,11/12/2024,Latin America,Free
5177,Aria,Lopez,4/18/2024,North America,Free
5178,Liam,Adams,10/27/2024,North America,Free
5179,Javier,Rivera,8/29/2024,Latin America,Free
5180,Miguel,Vega,10/20/2024,Latin America,Free
5181,Aaliyah,Brown,5/15/2025,North America,Free
5182,Matteo,Koch,2/17/2024,Europe,Premium
5183,Elena,Bianchi,4/12/2024,Europe,Free
5184,Santiago,Aguilar,11/1/2023,Latin America,Free
5185,Madison,Collins,11/8/2024,North America,Free
5186,Alexander,Andersson,11/12/2024,Europe,Free
5187,Laura,Morales,5/12/2024,Latin America,Free
5188,Santiago,Aguilar,10/28/2024,Latin America,Free
5189,Anna,Petersen,8/26/2024,Europe,Free
5190,Victor,Meyer,10/12/2023,Europe,Free
5191,Emil,Weber,11/12/2023,Europe,Premium
5192,Zoe,Martinez,3/3/2025,North America,Free
5193,Camila,Vargas,3/25/2024,Latin America,Free
5194,Hassan,Badr,9/3/2024,Middle East,Free
5195,Noah,Mattsson,3/14/2024,Europe,Free
5196,Haruto,Khan,12/21/2024,Asia,Premium
5197,Rafael,Vega,9/4/2024,Latin America,Free
5198,Julia,Müller,9/5/2023,Eu,Premium
5199,Mei,Lee,11/9/2024,Asia,Free
5200,Sebastian,Ramirez,6/14/2025,Latin America,Free
5201,Aarti,Saito,4/23/2025,Asia,Free
5202,Min-Jun,Tanaka,12/8/2024,Asia,Premium
5203,Evelyn,Collins,12/21/2024,North America,Premium
5204,Hannah,Nilsson,4/3/2025,Europe,Premium
5205,Benjamin,Johnson,3/22/2025,North America,Free
5206,Sanjay,Kumar,4/17/2024,Asia,Premium
5207,Charlotte,Gonzalez,12/1/2023,North America,Free
5208,Carlos,Reyes,12/13/2023,Latin America,Free
5209,Eduardo,Rojas,4/1/2024,Latin America,Premium
5210,Juan,Castro,7/21/2023,Latin America,Premium
5211,Jose,Rivera,,Latin America,Premium
5212,Clara,Olsen,8/24/2024,Europe,Free
5213,William,Smith,10/23/2024,North America,Free
5214,Amara,Traore,9/10/2023,Africa,Premium
5215,Thomas,Larsson,10/28/2024,Europe,Premium
5216,Nour,Rahim,3/19/2025,Middle East,Premium
5217,Samuel,Ramirez,5/25/2024,North America,Premium
5218,James,Ramirez,2/3/2024,North America,Premium
5219,Jaden,Walker,12/7/2024,North America,Free
5220,Maria,Harris,11/28/2023,North America,Free
5221,Ngozi,Ogunleye,8/14/2023,Africa,Free
5222,Aarti,Kapoor,,Asia,Free
5223,Camila,Thomas,2/14/2024,North America,Free
5224,Henry,Gonzalez,9/22/2023,North America,Premium
5225,Andres,Diaz,2/2/2024,Latin America,Premium
5226,Lucia,Reyes,5/1/2025,Latin America,Free
5227,Oscar,Koch,6/21/2025,Europe,Premium
5228,Felix,Russo,1/10/2024,Europe,Premium
5229,Ji-Hoon,Agarwal,5/26/2025,Asia,Free
5230,Haruto,Sharma,5/21/2024,Asia,Free
5231,Adwoa,Kone,9/13/2024,Africa,Free
5232,Aria,Perez,3/4/2024,North America,Free
5233,Jens,Berg,7/21/2023,Europe,Premium
5234,Zoe,Mitchell,3/17/2025,North America,Free
5235,Amina,Afolabi,10/16/2023,Africa,Premium
5236,Sanjay,Hwang,4/24/2025,Asia,Free
5237,Tunde,Adewale,3/30/2025,Africa,Free
5238,Lucas,Nielsen,8/20/2024,Europe,Premium
5239,Abdullah,Nasser,3/5/2024,Middle East,Free
5240,Elsa,Lund,3/3/2025,Europe,Free
5241,Lars,Svensson,6/9/2025,Europe,Free
5242,Lars,Becker,2/17/2024,Europe,Premium
5243,Daniel,Vargas,1/15/2025,Latin America,Premium
5244,Victoria,Aguilar,3/26/2024,Latin America,Premium
5245,Aria,Gonzalez,11/27/2024,North America,Free
5246,Isabelle,Gustafsson,7/30/2024,Europe,Free
5247,Aria,Anderson,9/3/2023,North America,Premium
5248,Kenji,Shah,3/14/2024,Asia,Free
5249,Sofia,Becker,10/16/2024,Europe,Free
5250,Oscar,Becker,4/11/2024,Europe,Premium
5251,Evelyn,Adams,8/18/2024,North America,Free
5252,Emma,Anderson,12/26/2023,North America,Free
5253,Harper,Sanchez,10/31/2024,North America,Premium
5254,Pablo,Nunez,6/9/2024,Latin America,Premium
5255,Gabriel,Cruz,8/9/2023,Latin America,Premium
5256,Liam,Ramirez,11/15/2023,North America,Free
5257,Isabella,Thomas,10/15/2023,North America,Premium
5258,Ava,Harris,10/10/2024,North America,Premium
5259,Shreya,Gupta,11/23/2023,Latin America,Premium
5260,Max,Hansen,6/1/2024,Europe,Free
5261,Mia,Evans,1/24/2025,North America,Premium
5262,Henry,Evans,2/6/2024,North America,Free
5263,Paula,Morales,5/24/2025,Latin America,Premium
5264,Rohan,Patel,11/24/2024,Asia,Free
5265,Vikram,Wang,7/6/2025,Asia,Free
5266,Oluwatobi,Nguyen,10/19/2023,Africa,Premium
5267,Femi,Igwe,8/5/2024,Africa,Premium
5268,David,Rodriguez,12/21/2023,Latin America,Free
5269,Akira,Chen,6/7/2025,Asia,Premium
5270,David,Scott,5/29/2024,North America,Free
5271,Malik,Martinez,1/2/2025,North America,Free
5272,Carlos,Gonzalez,12/12/2024,North America,Free
5273,,Nielsen,6/9/2024,Europe,Free
5274,Simon,Jensen,4/6/2025,Europe,Premium
5275,Lucas,Gonzalez,2/27/2024,North America,Free
5276,Henry,Parker,6/1/2025,North America,Free
5277,Chen,Kim,2/6/2025,Asia,Free
5278,Yuna,Kapoor,6/10/2025,Asia,Premium
5279,Aria,Davis,7/26/2024,North America,Free
5280,Olumide,Nguyen,10/30/2023,Africa,Free
5281,Angel,Vega,3/19/2024,Latin America,Free
5282,Arjun,Chowdhury,9/24/2023,Asia,Free
5283,Adam,Johansson,7/16/2024,Europe,Premium
5284,Emil,Gustafsson,5/17/2025,Europe,Free
5285,Ida,Gustafsson,1/12/2025,Europe,Free
5286,Aaliyah,Lopez,5/22/2024,North America,Premium
5287,Amalie,Nilsson,8/27/2024,Europe,Free
5288,Aarti,Agarwal,5/23/2024,Asia,Free
5289,Lars,Persson,2/4/2025,Europe,Free
5290,Carlos,Salazar,9/27/2024,Latin America,Premium
5291,Viktor,Holm,7/21/2023,Europe,Free
5292,Elsa,Svensson,4/28/2024,Europe,Free
5293,Amelia,Young,12/13/2024,North America,Premium
5294,Victor,Russo,,Europe,Free
5295,,,7/31/2024,Latin America,Premium
5296,Chloe,Rodriguez,1/17/2024,North America,Premium
5297,Henry,Sanchez,7/2/2025,North America,Free
5298,Michael,Jackson,12/21/2024,North America,Premium
5299,Jayden,Moore,4/24/2024,North America,Free
5300,Ethan,Moore,12/10/2024,North America,Premium
5301,Juan,Castro,3/12/2025,Latin America,Premium
5302,Hugo,Ek,11/12/2024,North America,Free
5303,Camila,Collins,10/27/2024,North America,Free
5304,Emma,Collins,1/22/2025,North America,Free
5305,Yuki,Ma,8/18/2024,Asia,Premium
5306,Harper,Nelson,7/26/2024,North America,Free
5307,Chen,Yang,8/2/2023,Asia,Premium
5308,Maria,Salazar,4/19/2025,Latin America,Free
5309,Leo,Karlsson,8/21/2023,Europe,Premium
5310,Pooja,Kapoor,10/17/2024,Asia,Premium
5311,Taro,Li,6/14/2025,Asia,Premium
5312,Santiago,Salazar,4/10/2024,Latin America,Premium
5313,Carolina,Mendoza,1/18/2025,Latin America,Premium
5314,Lucas,Aguilar,3/21/2025,Latin America,Premium
5315,Sophie,Mattsson,12/31/2025,Europe,Free
5316,William,Johnson,4/15/2025,North America,Free
5317,Lucas,Lopez,7/6/2025,North America,Premium
5318,Freya,Berg,7/18/2024,Europe,Free
5319,Akira,Das,12/7/2024,Asia,Premium
5320,Clara,Perez,3/9/2024,Latin America,Free
5321,Aria,Perez,1/3/2024,North America,Premium
5322,Camila,Nunez,12/13/2024,Latin America,Free
5323,Diego,Dominguez,9/25/2023,Latin America,Free
5324,Olivia,Harris,4/30/2024,North America,Free
